"Latitude","Longitude","AQI","Date.Local","Local.Site.Name","Address","State.Name","County.Name","City.Name","Conc"
39.939567,-120.944376,12,"2016-03-06","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.384182
33.99958,-117.41601,19,"2016-03-06","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",3.89668
33.99636,-117.4924,21,"2016-03-06","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",3.89668
38.613779,-121.368014,16,"2016-03-06","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",2.80738
34.030833,-117.61722,24,"2016-03-06","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",3.89543
32.701492,-117.149653,20,"2016-03-06","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",3.78028
39.138773,-121.618549,13,"2016-03-06","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",2.1183
39.76168,-121.84047,4,"2016-03-07","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",1.38514
39.18919,-121.99887,4,"2016-03-07","Colusa-Sunrise Blvd","100 SUNRISE BLVD., COLUSA","California","Colusa","Colusa",0.771916
36.78538,-119.77321,11,"2016-03-07","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",2.64322
36.819449,-119.716433,10,"2016-03-07","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",1.9056
40.77678,-124.17949,33,"2016-03-07","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",2.10472
40.71528,-124.20139,17,"2016-03-07","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",1.40794
32.67618,-115.48307,20,"2016-03-07","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",9.65818
32.67618,-115.48307,16,"2016-03-07","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",9.65818
32.97833,-115.53917,23,"2016-03-07","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",1.19124
32.79222,-115.56306,10,"2016-03-07","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",2.2563
36.487823,-117.871036,0,"2016-03-07","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",0.561305
35.385574,-119.015009,12,"2016-03-07","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",3.09134
35.356615,-119.062613,11,"2016-03-07","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",3.09134
35.62109,-117.67296,10,"2016-03-07","Ridgecrest-California Ave","100 WEST CALIFORNIA AVE, RIDGECREST, CA","California","Kern","Ridgecrest",1.04804
36.102244,-119.56565,8,"2016-03-07","Corcoran-Patterson","1520 PATTERSON AVE.","California","Kings","Corcoran",1.67306
39.0327,-122.92229,4,"2016-03-07","Lakeport-Lakeport Blvd.","905 LAKEPORT BLVD., LAKEPORT","California","Lake","Lakeport",0.39978
34.1365,-117.92391,19,"2016-03-07","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",5.72422
34.06659,-118.22688,18,"2016-03-07","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",4.6284
34.19925,-118.53276,9,"2016-03-07","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",1.96721
33.901389,-118.205,20,"2016-03-07","Compton","700 North Bullis Road","California","Los Angeles","Compton",4.20521
34.01029,-118.0685,18,"2016-03-07","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",5.33083
34.1326,-118.1272,15,"2016-03-07","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",5.32877
33.82376,-118.18921,18,"2016-03-07","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",4.09415
33.79236,-118.17533,16,"2016-03-07","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",4.09415
33.859662,-118.200707,21,"2016-03-07","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",4.20521
36.953256,-120.034203,10,"2016-03-07","Madera-City","28261 Avenue 14 Madera CA 93638","California","Madera","Madera",1.7241
37.30832,-120.480456,12,"2016-03-07","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",2.08115
36.694261,-121.623271,8,"2016-03-07","Salinas 3","867 E. LAUREL Dr","California","Monterey","Salinas",1.63028
39.233477,-121.055608,4,"2016-03-07","Grass Valley-Litton Building","200 LITTON DR.,  GRASS VALLEY, CA","California","Nevada","Grass Valley",1.39678
39.32783,-120.184592,12,"2016-03-07","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",0.65646
33.83062,-117.93845,13,"2016-03-07","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",4.81222
33.63003,-117.67593,15,"2016-03-07","Mission Viejo","26081 VIA PERA, MISSION VIEJO, CA 92691","California","Orange","Mission Viejo",4.98816
38.74643,-121.26498,14,"2016-03-07","Roseville-N Sunrise Ave"," 151 NO SUNRISE BLVD, ROSEVILLE, CA","California","Placer","Roseville",4.68609
39.939567,-120.944376,41,"2016-03-07","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.294023
39.81336,-120.47069,69,"2016-03-07","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",0.308413
33.447867,-117.088649,12,"2016-03-07","Pechanga","12705 Pechanga Rd., Temecula, CA 92592","California","Riverside","Not in a city",1.60299
33.944713,-116.830074,10,"2016-03-07","Morongo Air Monitoring Station","12160 Santiago Rd. Banning, CA 92220","California","Riverside","Banning",1.65649
33.70853,-116.21537,11,"2016-03-07","Indio","46-990 JACKSON ST., INDIO","California","Riverside","Indio",1.84382
33.85275,-116.54101,11,"2016-03-07","Palm Springs","FS-590 RACQUET CLUB AVE, PALM SPRINGS","California","Riverside","Palm Springs",0.753769
33.99958,-117.41601,20,"2016-03-07","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",5.04537
33.99958,-117.41601,20,"2016-03-07","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",5.04537
33.99636,-117.4924,22,"2016-03-07","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",5.04537
33.99636,-117.4924,19,"2016-03-07","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",5.04537
38.613779,-121.368014,22,"2016-03-07","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",4.45737
38.56844,-121.49311,10,"2016-03-07","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",3.75883
38.556326,-121.458499,15,"2016-03-07","Sacramento Health Department-Stockton Blvd.","HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO","California","Sacramento","Sacramento",3.75883
34.030833,-117.61722,33,"2016-03-07","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",5.0915
34.10002,-117.49201,20,"2016-03-07","Fontana","14360 ARROW BLVD., FONTANA","California","San Bernardino","Fontana",4.54733
34.26464,-116.86147,13,"2016-03-07","Big Bear","501 W. VALLEY BLVD., BIG BEAR CITY,","California","San Bernardino","Big Bear City",0.927228
34.106678,-117.274063,17,"2016-03-07","San Bernardino","24302 4TH ST., SAN BERNARDINO, CA.","California","San Bernardino","San Bernardino",4.42723
32.631242,-117.059088,17,"2016-03-07","Chula Vista","84 E. 'J' ST., CHULA VISTA","California","San Diego","Chula Vista",3.12175
32.701492,-117.149653,19,"2016-03-07","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",3.43579
32.845709,-117.123964,16,"2016-03-07","Kearny Villa Rd.","6125A KEARNY VILLA RD., SAN DIEGO","California","San Diego","San Diego",2.84525
32.845709,-117.123964,17,"2016-03-07","Kearny Villa Rd.","6125A KEARNY VILLA RD., SAN DIEGO","California","San Diego","San Diego",2.84525
32.817978,-116.968133,23,"2016-03-07","El Cajon - Floyd Smith Dr.","10537 FLOYD SMITH DRIVE","California","San Diego","El Cajon",3.75834
37.348497,-121.894898,14,"2016-03-07","San Jose - Jackson","158B JACKSON ST","California","Santa Clara","San Jose",3.48031
40.55013,-122.38092,4,"2016-03-07","Redding - Health Department","HLTH CTR-2630 BRESLAUER WAY, REDDING","California","Shasta","Redding",1.30591
41.726892,-122.633579,15,"2016-03-07","Yreka","530 FOOTHILL DR., YREKA","California","Siskiyou","Yreka",0.927879
39.138773,-121.618549,9,"2016-03-07","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",2.36179
36.332179,-119.291228,10,"2016-03-07","Visalia-Church","310 N CHURCH ST, VISALIA","California","Tulare","Visalia",2.56163
38.66121,-121.73269,4,"2016-03-07","Woodland-Gibson Road","41929 E. GIBSON ROAD, WOODLAND","California","Yolo","Woodland",1.90445
39.76168,-121.84047,15,"2016-03-08","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",4.2536
36.78538,-119.77321,24,"2016-03-08","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",7.05063
35.356615,-119.062613,21,"2016-03-08","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",4.95358
34.06659,-118.22688,18,"2016-03-08","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",2.6058
33.82376,-118.18921,25,"2016-03-08","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",4.18409
33.79236,-118.17533,25,"2016-03-08","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",4.18409
33.859662,-118.200707,32,"2016-03-08","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",4.18273
33.83062,-117.93845,22,"2016-03-08","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",6.86008
39.939567,-120.944376,25,"2016-03-08","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",1.18934
33.99958,-117.41601,16,"2016-03-08","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",7.01103
33.99636,-117.4924,27,"2016-03-08","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",7.01103
38.613779,-121.368014,28,"2016-03-08","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",5.76878
34.030833,-117.61722,30,"2016-03-08","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",7.09734
32.701492,-117.149653,21,"2016-03-08","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",7.89071
39.138773,-121.618549,15,"2016-03-08","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",3.78551
39.76168,-121.84047,19,"2016-03-09","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",3.94592
36.78538,-119.77321,56,"2016-03-09","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",12.8597
32.67618,-115.48307,15,"2016-03-09","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",5.15955
35.356615,-119.062613,39,"2016-03-09","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",7.98989
34.06659,-118.22688,40,"2016-03-09","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",13.7574
33.82376,-118.18921,34,"2016-03-09","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",11.2925
33.79236,-118.17533,33,"2016-03-09","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",11.2925
33.859662,-118.200707,37,"2016-03-09","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",12.9206
33.83062,-117.93845,32,"2016-03-09","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",16.9659
39.939567,-120.944376,21,"2016-03-09","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.638246
33.99958,-117.41601,43,"2016-03-09","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",12.3088
33.99636,-117.4924,48,"2016-03-09","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",12.3088
38.613779,-121.368014,20,"2016-03-09","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",8.81754
34.030833,-117.61722,53,"2016-03-09","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",11.6622
32.701492,-117.149653,33,"2016-03-09","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",11.9519
39.138773,-121.618549,25,"2016-03-09","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",10.0386
39.76168,-121.84047,18,"2016-03-10","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",2.75263
36.78538,-119.77321,43,"2016-03-10","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",10.6627
36.819449,-119.716433,38,"2016-03-10","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",6.04227
40.77678,-124.17949,36,"2016-03-10","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",4.24789
40.71528,-124.20139,30,"2016-03-10","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",2.69644
32.67618,-115.48307,35,"2016-03-10","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",6.02824
32.97833,-115.53917,18,"2016-03-10","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",7.98376
32.79222,-115.56306,14,"2016-03-10","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",11.9488
36.487823,-117.871036,4,"2016-03-10","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",2.66445
35.385574,-119.015009,20,"2016-03-10","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",10.4189
35.356615,-119.062613,20,"2016-03-10","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",10.4189
36.102244,-119.56565,56,"2016-03-10","Corcoran-Patterson","1520 PATTERSON AVE.","California","Kings","Corcoran",7.9689
34.1365,-117.92391,33,"2016-03-10","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",9.69265
34.06659,-118.22688,50,"2016-03-10","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",20.2633
34.19925,-118.53276,27,"2016-03-10","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",10.399
33.901389,-118.205,56,"2016-03-10","Compton","700 North Bullis Road","California","Los Angeles","Compton",18.2036
34.01029,-118.0685,40,"2016-03-10","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",22.4207
34.1326,-118.1272,24,"2016-03-10","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",15.6449
33.82376,-118.18921,40,"2016-03-10","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",16.1989
33.79236,-118.17533,36,"2016-03-10","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",16.1989
33.859662,-118.200707,46,"2016-03-10","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",18.2036
36.953256,-120.034203,46,"2016-03-10","Madera-City","28261 Avenue 14 Madera CA 93638","California","Madera","Madera",7.37857
37.30832,-120.480456,53,"2016-03-10","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",10.4589
39.32783,-120.184592,10,"2016-03-10","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",3.02384
33.83062,-117.93845,40,"2016-03-10","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",23.7033
33.63003,-117.67593,35,"2016-03-10","Mission Viejo","26081 VIA PERA, MISSION VIEJO, CA 92691","California","Orange","Mission Viejo",13.9555
39.939567,-120.944376,19,"2016-03-10","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.930138
39.81336,-120.47069,43,"2016-03-10","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",1.97993
33.70853,-116.21537,18,"2016-03-10","Indio","46-990 JACKSON ST., INDIO","California","Riverside","Indio",5.00149
33.85275,-116.54101,17,"2016-03-10","Palm Springs","FS-590 RACQUET CLUB AVE, PALM SPRINGS","California","Riverside","Palm Springs",6.48845
33.99958,-117.41601,58,"2016-03-10","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",16.7805
33.99636,-117.4924,66,"2016-03-10","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",16.7805
38.56844,-121.49311,43,"2016-03-10","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",10.8365
38.556326,-121.458499,43,"2016-03-10","Sacramento Health Department-Stockton Blvd.","HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO","California","Sacramento","Sacramento",10.8365
34.030833,-117.61722,61,"2016-03-10","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",17.7568
34.10002,-117.49201,41,"2016-03-10","Fontana","14360 ARROW BLVD., FONTANA","California","San Bernardino","Fontana",11.6937
34.106678,-117.274063,46,"2016-03-10","San Bernardino","24302 4TH ST., SAN BERNARDINO, CA.","California","San Bernardino","San Bernardino",11.3669
32.701492,-117.149653,44,"2016-03-10","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",22.5293
32.845709,-117.123964,37,"2016-03-10","Kearny Villa Rd.","6125A KEARNY VILLA RD., SAN DIEGO","California","San Diego","San Diego",19.3543
32.817978,-116.968133,38,"2016-03-10","El Cajon - Floyd Smith Dr.","10537 FLOYD SMITH DRIVE","California","San Diego","El Cajon",19.6747
39.138773,-121.618549,32,"2016-03-10","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",5.60947
36.332179,-119.291228,25,"2016-03-10","Visalia-Church","310 N CHURCH ST, VISALIA","California","Tulare","Visalia",10.9942
39.76168,-121.84047,11,"2016-03-11","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",2.66462
36.78538,-119.77321,35,"2016-03-11","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",4.91639
32.67618,-115.48307,51,"2016-03-11","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",8.09588
35.356615,-119.062613,22,"2016-03-11","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",6.00635
34.06659,-118.22688,27,"2016-03-11","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",12.1283
33.82376,-118.18921,22,"2016-03-11","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",7.13115
33.79236,-118.17533,18,"2016-03-11","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",7.13115
33.859662,-118.200707,22,"2016-03-11","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",9.20981
33.83062,-117.93845,18,"2016-03-11","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",10.1922
39.939567,-120.944376,23,"2016-03-11","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.654094
33.99958,-117.41601,48,"2016-03-11","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",11.7183
33.99636,-117.4924,48,"2016-03-11","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",11.7183
38.613779,-121.368014,17,"2016-03-11","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",5.20412
34.030833,-117.61722,50,"2016-03-11","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",10.6279
32.701492,-117.149653,38,"2016-03-11","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",15.0169
39.138773,-121.618549,13,"2016-03-11","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",4.23365
39.76168,-121.84047,11,"2016-03-12","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",1.75718
36.78538,-119.77321,23,"2016-03-12","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",5.8683
32.67618,-115.48307,27,"2016-03-12","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",6.3443
35.356615,-119.062613,26,"2016-03-12","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",3.91888
34.06659,-118.22688,30,"2016-03-12","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",6.05051
33.82376,-118.18921,28,"2016-03-12","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",4.78696
33.79236,-118.17533,25,"2016-03-12","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",4.78696
33.859662,-118.200707,29,"2016-03-12","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",5.44865
33.83062,-117.93845,31,"2016-03-12","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",6.4708
39.939567,-120.944376,15,"2016-03-12","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.303138
33.99958,-117.41601,25,"2016-03-12","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",6.09809
33.99636,-117.4924,25,"2016-03-12","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",6.09809
38.613779,-121.368014,11,"2016-03-12","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",3.75743
34.030833,-117.61722,34,"2016-03-12","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",6.00983
32.631242,-117.059088,26,"2016-03-12","Chula Vista","84 E. 'J' ST., CHULA VISTA","California","San Diego","Chula Vista",3.28464
32.701492,-117.149653,26,"2016-03-12","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",3.14197
39.138773,-121.618549,10,"2016-03-12","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",2.57344
39.76168,-121.84047,11,"2016-03-13","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",1.93819
39.18919,-121.99887,15,"2016-03-13","Colusa-Sunrise Blvd","100 SUNRISE BLVD., COLUSA","California","Colusa","Colusa",1.69606
36.78538,-119.77321,20,"2016-03-13","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",5.85897
36.78538,-119.77321,22,"2016-03-13","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",5.85897
36.819449,-119.716433,19,"2016-03-13","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",3.11417
40.77678,-124.17949,18,"2016-03-13","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",2.68379
40.71528,-124.20139,15,"2016-03-13","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",2.47427
32.67618,-115.48307,38,"2016-03-13","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",11.4581
32.67618,-115.48307,37,"2016-03-13","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",11.4581
32.97833,-115.53917,25,"2016-03-13","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",5.99979
32.79222,-115.56306,23,"2016-03-13","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",7.80434
36.487823,-117.871036,13,"2016-03-13","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",4.14032
35.385574,-119.015009,20,"2016-03-13","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",6.94485
35.356615,-119.062613,22,"2016-03-13","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",6.94485
35.62109,-117.67296,9,"2016-03-13","Ridgecrest-California Ave","100 WEST CALIFORNIA AVE, RIDGECREST, CA","California","Kern","Ridgecrest",4.18152
36.102244,-119.56565,27,"2016-03-13","Corcoran-Patterson","1520 PATTERSON AVE.","California","Kings","Corcoran",7.16027
39.0327,-122.92229,10,"2016-03-13","Lakeport-Lakeport Blvd.","905 LAKEPORT BLVD., LAKEPORT","California","Lake","Lakeport",1.21866
34.1365,-117.92391,24,"2016-03-13","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",10.7489
34.06659,-118.22688,30,"2016-03-13","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",12.5446
34.06659,-118.22688,32,"2016-03-13","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",12.5446
34.19925,-118.53276,28,"2016-03-13","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",8.24404
33.901389,-118.205,27,"2016-03-13","Compton","700 North Bullis Road","California","Los Angeles","Compton",11.0343
34.01029,-118.0685,30,"2016-03-13","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",11.3961
34.1326,-118.1272,20,"2016-03-13","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",13.0688
33.82376,-118.18921,25,"2016-03-13","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",10.8636
33.79236,-118.17533,23,"2016-03-13","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",10.8636
