"Latitude","Longitude","AQI","Date.Local","Local.Site.Name","Address","State.Name","County.Name","City.Name","Conc","Zone","x.coord","y.coord","Sqrt_Conc","Sqrt_AQI"
37.30832,-120.480456,40,"2016-08-28","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",7.56141,10,723289.972118263,4132052.9734521,2.74980181104021,6.32455532033676
36.694261,-121.623271,26,"2016-08-28","Salinas 3","867 E. LAUREL Dr","California","Monterey","Salinas",3.96681,10,622988.053492533,4061839.65786739,1.99168521609214,5.09901951359278
39.233477,-121.055608,47,"2016-08-28","Grass Valley-Litton Building","200 LITTON DR.,  GRASS VALLEY, CA","California","Nevada","Grass Valley",6.30935,10,667820.090884225,4344487.72012818,2.51184195362686,6.85565460040104
39.32783,-120.184592,59,"2016-08-28","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",5.14619,10,742681.540213183,4356937.68902572,2.26852154497153,7.68114574786861
38.74643,-121.26498,30,"2016-08-28","Roseville-N Sunrise Ave"," 151 NO SUNRISE BLVD, ROSEVILLE, CA","California","Placer","Roseville",6.9212,10,650778.2329904,4290067.32619088,2.63081736348231,5.47722557505166
38.74643,-121.26498,31,"2016-08-28","Roseville-N Sunrise Ave"," 151 NO SUNRISE BLVD, ROSEVILLE, CA","California","Placer","Roseville",6.9212,10,650778.2329904,4290067.32619088,2.63081736348231,5.56776436283002
39.939567,-120.944376,42,"2016-08-28","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",3.47826,10,675628.73579863,4423072.84655483,1.86500938335441,6.48074069840786
39.81336,-120.47069,45,"2016-08-28","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",3.77926,10,716500.607730402,4410103.17027321,1.9440318927425,6.70820393249937
39.81336,-120.47069,45,"2016-08-28","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",3.77926,10,716500.607730402,4410103.17027321,1.9440318927425,6.70820393249937
38.613779,-121.368014,28,"2016-08-28","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",6.2337,10,642085.859705504,4275181.66998176,2.4967378717038,5.29150262212918
38.613779,-121.368014,28,"2016-08-28","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",6.2337,10,642085.859705504,4275181.66998176,2.4967378717038,5.29150262212918
38.56844,-121.49311,28,"2016-08-28","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",5.79528,10,631276.580587711,4269964.07916902,2.4073387796486,5.29150262212918
38.556326,-121.458499,28,"2016-08-28","Sacramento Health Department-Stockton Blvd.","HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO","California","Sacramento","Sacramento",5.79528,10,634314.519536776,4268669.78944965,2.4073387796486,5.29150262212918
37.348497,-121.894898,34,"2016-08-28","San Jose - Jackson","158B JACKSON ST","California","Santa Clara","San Jose",6.08193,10,597878.676765947,4134106.09860296,2.4661569293133,5.8309518948453
41.726892,-122.633579,33,"2016-08-28","Yreka","530 FOOTHILL DR., YREKA","California","Siskiyou","Yreka",17.1038,10,530475.552102494,4619518.94104077,4.13567406839562,5.74456264653803
37.642165,-120.994212,35,"2016-08-28","Modesto-14th Street","814 14TH ST., MODESTO","California","Stanislaus","Modesto",6.80055,10,676964.350007678,4168005.89209749,2.6077864176347,5.91607978309962
39.138773,-121.618549,33,"2016-08-28","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",6.74864,10,619390.621721222,4333085.14464686,2.59781446604641,5.74456264653803
38.66121,-121.73269,28,"2016-08-28","Woodland-Gibson Road","41929 E. GIBSON ROAD, WOODLAND","California","Yolo","Woodland",5.07372,10,610261.987341774,4279943.64964958,2.25249195337076,5.29150262212918
39.76168,-121.84047,48,"2016-08-29","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",7.53915,10,599321.609747591,4401949.42741385,2.74575126331574,6.92820323027551
39.939567,-120.944376,45,"2016-08-29","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",3.90722,10,675628.73579863,4423072.84655483,1.97666891511958,6.70820393249937
38.613779,-121.368014,18,"2016-08-29","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",5.97718,10,642085.859705504,4275181.66998176,2.44482719225715,4.24264068711928
39.138773,-121.618549,29,"2016-08-29","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",7.36578,10,619390.621721222,4333085.14464686,2.7139970523197,5.3851648071345
39.76168,-121.84047,37,"2016-08-30","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",6.58521,10,599321.609747591,4401949.42741385,2.56616640146347,6.08276253029822
39.939567,-120.944376,26,"2016-08-30","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",3.42244,10,675628.73579863,4423072.84655483,1.84998378371271,5.09901951359278
38.613779,-121.368014,17,"2016-08-30","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",5.25214,10,642085.859705504,4275181.66998176,2.2917547861846,4.12310562561766
39.138773,-121.618549,24,"2016-08-30","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",6.44205,10,619390.621721222,4333085.14464686,2.53811938253503,4.89897948556636
39.76168,-121.84047,24,"2016-08-31","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",7.00217,10,599321.609747591,4401949.42741385,2.64616137074064,4.89897948556636
40.77678,-124.17949,14,"2016-08-31","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",5.44773,10,400468.131605025,4514647.15912931,2.33403727476662,3.74165738677394
40.71528,-124.20139,8,"2016-08-31","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",3.00418,10,398526.599984105,4507845.23384825,1.73325704960343,2.82842712474619
37.30832,-120.480456,21,"2016-08-31","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",4.58699,10,723289.972118263,4132052.9734521,2.14172593951701,4.58257569495584
39.32783,-120.184592,43,"2016-08-31","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",3.97685,10,742681.540213183,4356937.68902572,1.99420410189128,6.557438524302
39.939567,-120.944376,16,"2016-08-31","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",3.37963,10,675628.73579863,4423072.84655483,1.83837700159679,4
39.81336,-120.47069,25,"2016-08-31","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",3.15968,10,716500.607730402,4410103.17027321,1.77754887415227,5
38.613779,-121.368014,17,"2016-08-31","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",5.35658,10,642085.859705504,4275181.66998176,2.31442865519765,4.12310562561766
38.56844,-121.49311,19,"2016-08-31","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",5.80039,10,631276.580587711,4269964.07916902,2.40839988374024,4.35889894354067
38.556326,-121.458499,17,"2016-08-31","Sacramento Health Department-Stockton Blvd.","HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO","California","Sacramento","Sacramento",5.80039,10,634314.519536776,4268669.78944965,2.40839988374024,4.12310562561766
39.138773,-121.618549,18,"2016-08-31","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",6.49332,10,619390.621721222,4333085.14464686,2.54819936425704,4.24264068711928
39.76168,-121.84047,26,"2016-09-01","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",7.19556,10,599321.609747591,4401949.42741385,2.68245410025969,5.09901951359278
39.939567,-120.944376,18,"2016-09-01","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",3.51594,10,675628.73579863,4423072.84655483,1.87508399811848,4.24264068711928
38.613779,-121.368014,22,"2016-09-01","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",5.52708,10,642085.859705504,4275181.66998176,2.35097426612883,4.69041575982343
39.138773,-121.618549,22,"2016-09-01","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",6.14275,10,619390.621721222,4333085.14464686,2.4784571813933,4.69041575982343
39.76168,-121.84047,38,"2016-09-02","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",8.75843,10,599321.609747591,4401949.42741385,2.95946447858392,6.16441400296898
39.939567,-120.944376,23,"2016-09-02","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",4.41914,10,675628.73579863,4423072.84655483,2.10217506407054,4.79583152331272
38.613779,-121.368014,30,"2016-09-02","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",7.71568,10,642085.859705504,4275181.66998176,2.77771128809313,5.47722557505166
39.138773,-121.618549,30,"2016-09-02","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",12.2427,10,619390.621721222,4333085.14464686,3.4989569874464,5.47722557505166
39.76168,-121.84047,43,"2016-09-03","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",9.31735,10,599321.609747591,4401949.42741385,3.05243345545812,6.557438524302
39.18919,-121.99887,40,"2016-09-03","Colusa-Sunrise Blvd","100 SUNRISE BLVD., COLUSA","California","Colusa","Colusa",32.4851,10,586459.165362198,4338248.86294064,5.69957015923131,6.32455532033676
40.77678,-124.17949,28,"2016-09-03","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",4.95413,10,400468.131605025,4514647.15912931,2.2257875010881,5.29150262212918
40.71528,-124.20139,23,"2016-09-03","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",2.81882,10,398526.599984105,4507845.23384825,1.67893418572617,4.79583152331272
39.0327,-122.92229,38,"2016-09-03","Lakeport-Lakeport Blvd.","905 LAKEPORT BLVD., LAKEPORT","California","Lake","Lakeport",8.54983,10,506725.947181897,4320408.22002866,2.92400923391155,6.16441400296898
37.30832,-120.480456,33,"2016-09-03","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",5.9314,10,723289.972118263,4132052.9734521,2.43544657095983,5.74456264653803
36.694261,-121.623271,31,"2016-09-03","Salinas 3","867 E. LAUREL Dr","California","Monterey","Salinas",4.18239,10,622988.053492533,4061839.65786739,2.04508924010665,5.56776436283002
39.233477,-121.055608,28,"2016-09-03","Grass Valley-Litton Building","200 LITTON DR.,  GRASS VALLEY, CA","California","Nevada","Grass Valley",8.84081,10,667820.090884225,4344487.72012818,2.97334996258429,5.29150262212918
39.32783,-120.184592,20,"2016-09-03","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",5.24866,10,742681.540213183,4356937.68902572,2.29099541684395,4.47213595499958
38.74643,-121.26498,39,"2016-09-03","Roseville-N Sunrise Ave"," 151 NO SUNRISE BLVD, ROSEVILLE, CA","California","Placer","Roseville",8.18805,10,650778.2329904,4290067.32619088,2.86147689139717,6.2449979983984
39.939567,-120.944376,26,"2016-09-03","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",6.91779,10,675628.73579863,4423072.84655483,2.63016919607846,5.09901951359278
39.81336,-120.47069,20,"2016-09-03","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",5.97458,10,716500.607730402,4410103.17027321,2.44429539949655,4.47213595499958
38.613779,-121.368014,38,"2016-09-03","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",8.51186,10,642085.859705504,4275181.66998176,2.91750921163927,6.16441400296898
38.56844,-121.49311,39,"2016-09-03","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",8.73549,10,631276.580587711,4269964.07916902,2.95558623626515,6.2449979983984
37.348497,-121.894898,40,"2016-09-03","San Jose - Jackson","158B JACKSON ST","California","Santa Clara","San Jose",7.19084,10,597878.676765947,4134106.09860296,2.68157416455335,6.32455532033676
41.726892,-122.633579,48,"2016-09-03","Yreka","530 FOOTHILL DR., YREKA","California","Siskiyou","Yreka",1.89727,10,530475.552102494,4619518.94104077,1.3774142441546,6.92820323027551
39.138773,-121.618549,37,"2016-09-03","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",7.86978,10,619390.621721222,4333085.14464686,2.80531281678176,6.08276253029822
38.66121,-121.73269,45,"2016-09-03","Woodland-Gibson Road","41929 E. GIBSON ROAD, WOODLAND","California","Yolo","Woodland",8.14086,10,610261.987341774,4279943.64964958,2.85321923447884,6.70820393249937
39.76168,-121.84047,47,"2016-09-04","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",8.02243,10,599321.609747591,4401949.42741385,2.83238945062292,6.85565460040104
39.939567,-120.944376,33,"2016-09-04","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",8.2466,10,675628.73579863,4423072.84655483,2.87168939824627,5.74456264653803
38.613779,-121.368014,43,"2016-09-04","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",7.93553,10,642085.859705504,4275181.66998176,2.8170072772359,6.557438524302
39.138773,-121.618549,47,"2016-09-04","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",8.80744,10,619390.621721222,4333085.14464686,2.96773314164195,6.85565460040104
39.76168,-121.84047,41,"2016-09-05","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",5.41786,10,599321.609747591,4401949.42741385,2.3276296956346,6.40312423743285
39.939567,-120.944376,27,"2016-09-05","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",2.96685,10,675628.73579863,4423072.84655483,1.72245464381504,5.19615242270663
38.613779,-121.368014,38,"2016-09-05","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",11.187,10,642085.859705504,4275181.66998176,3.3446972957205,6.16441400296898
39.138773,-121.618549,45,"2016-09-05","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",12.9241,10,619390.621721222,4333085.14464686,3.59501043113925,6.70820393249937
39.76168,-121.84047,67,"2016-09-06","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",8.54159,10,599321.609747591,4401949.42741385,2.92259986997878,8.18535277187245
40.77678,-124.17949,22,"2016-09-06","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",5.34394,10,400468.131605025,4514647.15912931,2.31169634684143,4.69041575982343
40.71528,-124.20139,14,"2016-09-06","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",3.00992,10,398526.599984105,4507845.23384825,1.73491210151984,3.74165738677394
39.32783,-120.184592,25,"2016-09-06","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",4.07185,10,742681.540213183,4356937.68902572,2.01788255356946,5
39.939567,-120.944376,38,"2016-09-06","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",3.4295,10,675628.73579863,4423072.84655483,1.8518909255137,6.16441400296898
39.81336,-120.47069,27,"2016-09-06","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",3.16155,10,716500.607730402,4410103.17027321,1.77807480157613,5.19615242270663
38.613779,-121.368014,62,"2016-09-06","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",24.6359,10,642085.859705504,4275181.66998176,4.96345645694611,7.87400787401181
38.56844,-121.49311,63,"2016-09-06","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",28.0239,10,631276.580587711,4269964.07916902,5.29376047814784,7.93725393319377
37.348497,-121.894898,56,"2016-09-06","San Jose - Jackson","158B JACKSON ST","California","Santa Clara","San Jose",28.0326,10,597878.676765947,4134106.09860296,5.29458213648632,7.48331477354788
39.138773,-121.618549,62,"2016-09-06","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",18.1684,10,619390.621721222,4333085.14464686,4.26244061542211,7.87400787401181
39.76168,-121.84047,56,"2016-09-07","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",5.41874,10,599321.609747591,4401949.42741385,2.32781872146437,7.48331477354788
39.939567,-120.944376,37,"2016-09-07","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",2.24404,10,675628.73579863,4423072.84655483,1.49801201597317,6.08276253029822
38.613779,-121.368014,65,"2016-09-07","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",18.5124,10,642085.859705504,4275181.66998176,4.30260386277891,8.06225774829855
39.138773,-121.618549,60,"2016-09-07","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",14.5818,10,619390.621721222,4333085.14464686,3.81861231339344,7.74596669241483
39.76168,-121.84047,59,"2016-09-08","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",11.1597,10,599321.609747591,4401949.42741385,3.34061371607075,7.68114574786861
39.939567,-120.944376,39,"2016-09-08","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",5.09339,10,675628.73579863,4423072.84655483,2.25685400502558,6.2449979983984
38.613779,-121.368014,51,"2016-09-08","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",11.8215,10,642085.859705504,4275181.66998176,3.43824082926138,7.14142842854285
39.138773,-121.618549,57,"2016-09-08","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",13.0135,10,619390.621721222,4333085.14464686,3.60742290284907,7.54983443527075
39.76168,-121.84047,57,"2016-09-09","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",9.81009,10,599321.609747591,4401949.42741385,3.13210632003449,7.54983443527075
39.18919,-121.99887,45,"2016-09-09","Colusa-Sunrise Blvd","100 SUNRISE BLVD., COLUSA","California","Colusa","Colusa",6.9285,10,586459.165362198,4338248.86294064,2.63220439935807,6.70820393249937
40.77678,-124.17949,22,"2016-09-09","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",9.39948,10,400468.131605025,4514647.15912931,3.06585713952885,4.69041575982343
40.71528,-124.20139,17,"2016-09-09","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",7.39,10,398526.599984105,4507845.23384825,2.71845544381364,4.12310562561766
39.0327,-122.92229,39,"2016-09-09","Lakeport-Lakeport Blvd.","905 LAKEPORT BLVD., LAKEPORT","California","Lake","Lakeport",8.1881,10,506725.947181897,4320408.22002866,2.86148562813095,6.2449979983984
36.953256,-120.034203,57,"2016-09-09","Madera-City","28261 Avenue 14 Madera CA 93638","California","Madera","Madera",9.37586,10,764079.379357311,4093797.84187987,3.06200261267034,7.54983443527075
37.30832,-120.480456,54,"2016-09-09","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",10.4718,10,723289.972118263,4132052.9734521,3.23601606918136,7.34846922834953
36.694261,-121.623271,42,"2016-09-09","Salinas 3","867 E. LAUREL Dr","California","Monterey","Salinas",5.32091,10,622988.053492533,4061839.65786739,2.30670977801717,6.48074069840786
39.233477,-121.055608,49,"2016-09-09","Grass Valley-Litton Building","200 LITTON DR.,  GRASS VALLEY, CA","California","Nevada","Grass Valley",5.94922,10,667820.090884225,4344487.72012818,2.43910229387781,7
39.32783,-120.184592,35,"2016-09-09","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",2.41187,10,742681.540213183,4356937.68902572,1.55301963928342,5.91607978309962
38.74643,-121.26498,45,"2016-09-09","Roseville-N Sunrise Ave"," 151 NO SUNRISE BLVD, ROSEVILLE, CA","California","Placer","Roseville",10.9623,10,650778.2329904,4290067.32619088,3.31093642343069,6.70820393249937
38.74643,-121.26498,44,"2016-09-09","Roseville-N Sunrise Ave"," 151 NO SUNRISE BLVD, ROSEVILLE, CA","California","Placer","Roseville",10.9623,10,650778.2329904,4290067.32619088,3.31093642343069,6.6332495807108
39.939567,-120.944376,31,"2016-09-09","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",2.8729,10,675628.73579863,4423072.84655483,1.69496312644258,5.56776436283002
39.81336,-120.47069,21,"2016-09-09","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",2.4634,10,716500.607730402,4410103.17027321,1.56952222029508,4.58257569495584
39.81336,-120.47069,22,"2016-09-09","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",2.4634,10,716500.607730402,4410103.17027321,1.56952222029508,4.69041575982343
38.613779,-121.368014,43,"2016-09-09","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",10.9206,10,642085.859705504,4275181.66998176,3.30463311125456,6.557438524302
38.613779,-121.368014,44,"2016-09-09","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",10.9206,10,642085.859705504,4275181.66998176,3.30463311125456,6.6332495807108
38.56844,-121.49311,38,"2016-09-09","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",11.0497,10,631276.580587711,4269964.07916902,3.32410890314984,6.16441400296898
38.556326,-121.458499,40,"2016-09-09","Sacramento Health Department-Stockton Blvd.","HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO","California","Sacramento","Sacramento",11.0497,10,634314.519536776,4268669.78944965,3.32410890314984,6.32455532033676
37.348497,-121.894898,53,"2016-09-09","San Jose - Jackson","158B JACKSON ST","California","Santa Clara","San Jose",11.1275,10,597878.676765947,4134106.09860296,3.33579076082419,7.28010988928052
40.55013,-122.38092,30,"2016-09-09","Redding - Health Department","HLTH CTR-2630 BRESLAUER WAY, REDDING","California","Shasta","Redding",4.08241,10,552418.128644166,4489003.28639604,2.02049746349754,5.47722557505166
41.726892,-122.633579,13,"2016-09-09","Yreka","530 FOOTHILL DR., YREKA","California","Siskiyou","Yreka",2.94849,10,530475.552102494,4619518.94104077,1.71711676947143,3.60555127546399
37.642165,-120.994212,47,"2016-09-09","Modesto-14th Street","814 14TH ST., MODESTO","California","Stanislaus","Modesto",10.3083,10,676964.350007678,4168005.89209749,3.21065413895673,6.85565460040104
39.138773,-121.618549,50,"2016-09-09","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",9.93271,10,619390.621721222,4333085.14464686,3.15162021823696,7.07106781186548
38.66121,-121.73269,44,"2016-09-09","Woodland-Gibson Road","41929 E. GIBSON ROAD, WOODLAND","California","Yolo","Woodland",9.52592,10,610261.987341774,4279943.64964958,3.08640891652419,6.6332495807108
39.76168,-121.84047,52,"2016-09-10","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",11.6539,10,599321.609747591,4401949.42741385,3.41378089513665,7.21110255092798
39.939567,-120.944376,23,"2016-09-10","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",3.67868,10,675628.73579863,4423072.84655483,1.91798852968416,4.79583152331272
38.613779,-121.368014,31,"2016-09-10","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",8.404,10,642085.859705504,4275181.66998176,2.89896533266612,5.56776436283002
39.138773,-121.618549,42,"2016-09-10","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",10.6816,10,619390.621721222,4333085.14464686,3.26827171453048,6.48074069840786
39.76168,-121.84047,39,"2016-09-11","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",8.17624,10,599321.609747591,4401949.42741385,2.85941252707615,6.2449979983984
39.939567,-120.944376,36,"2016-09-11","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",5.51914,10,675628.73579863,4423072.84655483,2.34928499761098,6
38.613779,-121.368014,24,"2016-09-11","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",6.31977,10,642085.859705504,4275181.66998176,2.51391527303527,4.89897948556636
39.138773,-121.618549,28,"2016-09-11","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",6.8865,10,619390.621721222,4333085.14464686,2.62421416808918,5.29150262212918
39.76168,-121.84047,35,"2016-09-12","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",7.24547,10,599321.609747591,4401949.42741385,2.69174107224302,5.91607978309962
40.77678,-124.17949,43,"2016-09-12","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",8.01897,10,400468.131605025,4514647.15912931,2.83177859304007,6.557438524302
40.71528,-124.20139,42,"2016-09-12","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",6.00682,10,398526.599984105,4507845.23384825,2.45088147408234,6.48074069840786
37.30832,-120.480456,37,"2016-09-12","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",5.18644,10,723289.972118263,4132052.9734521,2.27737568266634,6.08276253029822
39.32783,-120.184592,28,"2016-09-12","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",2.26642,10,742681.540213183,4356937.68902572,1.50546338381244,5.29150262212918
39.81336,-120.47069,20,"2016-09-12","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",3.80259,10,716500.607730402,4410103.17027321,1.95002307678653,4.47213595499958
38.613779,-121.368014,30,"2016-09-12","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",6.08456,10,642085.859705504,4275181.66998176,2.46669008997888,5.47722557505166
38.56844,-121.49311,28,"2016-09-12","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",6.23554,10,631276.580587711,4269964.07916902,2.49710632532938,5.29150262212918
38.556326,-121.458499,35,"2016-09-12","Sacramento Health Department-Stockton Blvd.","HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO","California","Sacramento","Sacramento",6.23554,10,634314.519536776,4268669.78944965,2.49710632532938,5.91607978309962
39.138773,-121.618549,32,"2016-09-12","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",7.82647,10,619390.621721222,4333085.14464686,2.79758288527793,5.65685424949238
39.76168,-121.84047,50,"2016-09-13","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",6.74093,10,599321.609747591,4401949.42741385,2.59633010227898,7.07106781186548
39.939567,-120.944376,26,"2016-09-13","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",3.23379,10,675628.73579863,4423072.84655483,1.79827417264443,5.09901951359278
38.613779,-121.368014,35,"2016-09-13","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",7.89079,10,642085.859705504,4275181.66998176,2.80905500124152,5.91607978309962
